date,time|cst,elevation|meters,storage|tcm,surface area|ha
08/06/2022,22:00,321.040,908936,7839.0
08/06/2022,21:45,321.041,909014,7839.8
08/06/2022,21:30,321.046,909406,7843.6
08/06/2022,21:15,321.045,909328,7843.0
08/06/2022,21:00,321.044,909250,7842.2
08/06/2022,20:45,321.044,909250,7842.2
08/06/2022,20:30,321.044,909250,7842.2
08/06/2022,20:15,321.044,909250,7842.2
08/06/2022,20:00,321.047,909484,7844.2
08/06/2022,19:45,321.048,909562,7844.8
08/06/2022,19:30,321.046,909406,7843.6
08/06/2022,19:15,321.050,909718,7846.0
08/06/2022,19:00,321.053,909953,7847.8
08/06/2022,18:45,321.053,909953,7847.8
08/06/2022,18:30,321.055,910110,7849.0
08/06/2022,18:15,321.058,910346,7850.8
08/06/2022,18:00,321.057,910267,7850.2
08/06/2022,17:45,321.055,910110,7849.0
08/06/2022,17:30,321.052,909875,7847.2
08/06/2022,17:15,321.051,909796,7846.6
08/06/2022,17:00,321.056,910189,7849.6
08/06/2022,16:45,321.051,909796,7846.6
08/06/2022,16:30,321.054,910032,7848.4
08/06/2022,16:15,321.058,910346,7850.8
08/06/2022,16:00,321.055,910110,7849.0
08/06/2022,15:45,321.058,910346,7850.8
08/06/2022,15:30,321.061,910581,7852.8
08/06/2022,15:15,321.058,910346,7850.8
08/06/2022,15:00,321.061,910581,7852.8
08/06/2022,14:45,321.062,910660,7853.6
08/06/2022,14:30,321.061,910581,7852.8
08/06/2022,14:15,321.061,910581,7852.8
08/06/2022,14:00,321.061,910581,7852.8
08/06/2022,13:45,321.062,910660,7853.6
08/06/2022,13:30,321.063,910738,7854.4
08/06/2022,13:15,321.060,910503,7852.0
08/06/2022,13:00,321.060,910503,7852.0
08/06/2022,12:45,321.062,910660,7853.6
08/06/2022,12:30,321.065,910895,7856.0
08/06/2022,12:15,321.065,910895,7856.0
08/06/2022,12:00,321.068,911130,7857.8
08/06/2022,11:45,321.068,911130,7857.8
08/06/2022,11:30,321.066,910973,7856.6
08/06/2022,11:15,321.070,911287,7859.0
08/06/2022,11:00,321.071,911365,7859.6
08/06/2022,10:45,321.069,911209,7858.4
08/06/2022,10:30,321.070,911287,7859.0
08/06/2022,10:15,321.072,911444,7860.2
08/06/2022,10:00,321.067,911052,7857.2
08/06/2022,09:45,321.066,910973,7856.6
08/06/2022,09:30,321.068,911130,7857.8
08/06/2022,09:15,321.068,911130,7857.8
08/06/2022,09:00,321.069,911209,7858.4
08/06/2022,08:45,321.070,911287,7859.0
08/06/2022,08:30,321.071,911365,7859.6
08/06/2022,08:15,321.071,911365,7859.6
08/06/2022,08:00,321.072,911444,7860.2
08/06/2022,07:45,321.074,911601,7861.4
08/06/2022,07:30,321.073,911522,7860.8
08/06/2022,07:15,321.073,911522,7860.8
08/06/2022,07:00,321.075,911679,7862.0
08/06/2022,06:45,321.075,911679,7862.0
08/06/2022,06:30,321.076,911757,7862.6
08/06/2022,06:15,321.076,911757,7862.6
08/06/2022,06:00,321.080,912069,7865.0
08/06/2022,05:45,321.079,911991,7864.4
08/06/2022,05:30,321.078,911913,7863.8
08/06/2022,05:15,321.082,912226,7866.6
08/06/2022,05:00,321.082,912226,7866.6
08/06/2022,04:45,321.079,911991,7864.4
08/06/2022,04:30,321.079,911991,7864.4
08/06/2022,04:15,321.081,912148,7865.8
08/06/2022,04:00,321.080,912069,7865.0
08/06/2022,03:45,321.079,911991,7864.4
08/06/2022,03:30,321.082,912226,7866.6
08/06/2022,03:15,321.084,912383,7868.2
08/06/2022,03:00,321.083,912305,7867.4
08/06/2022,02:45,321.084,912383,7868.2
08/06/2022,02:30,321.086,912540,7869.6
08/06/2022,02:15,321.085,912462,7869.0
08/06/2022,02:00,321.083,912305,7867.4
08/06/2022,01:45,321.087,912619,7870.2
08/06/2022,01:30,321.086,912540,7869.6
08/06/2022,01:15,321.083,912305,7867.4
08/06/2022,01:00,321.086,912540,7869.6
08/06/2022,00:45,321.087,912619,7870.2
08/06/2022,00:30,321.083,912305,7867.4
08/06/2022,00:15,321.083,912305,7867.4
08/06/2022,00:00,321.087,912619,7870.2
08/05/2022,23:45,321.085,912462,7869.0
08/05/2022,23:30,321.085,912462,7869.0
08/05/2022,23:15,321.086,912540,7869.6
08/05/2022,23:00,321.088,912697,7870.8
08/05/2022,22:45,321.086,912540,7869.6
08/05/2022,22:30,321.088,912697,7870.8
08/05/2022,22:15,321.088,912697,7870.8
08/05/2022,22:00,321.088,912697,7870.8
08/05/2022,21:45,321.088,912697,7870.8
08/05/2022,21:30,321.090,912854,7872.0
08/05/2022,21:15,321.090,912854,7872.0
08/05/2022,21:00,321.088,912697,7870.8
08/05/2022,20:45,321.090,912854,7872.0
08/05/2022,20:30,321.091,912932,7872.6
08/05/2022,20:15,321.090,912854,7872.0
08/05/2022,20:00,321.091,912932,7872.6
08/05/2022,19:45,321.091,912932,7872.6
08/05/2022,19:30,321.091,912932,7872.6
08/05/2022,19:15,321.090,912854,7872.0
08/05/2022,19:00,321.090,912854,7872.0
08/05/2022,18:45,321.090,912854,7872.0
08/05/2022,18:30,321.089,912776,7871.4
08/05/2022,18:15,321.092,913011,7873.2
08/05/2022,18:00,321.094,913168,7874.4
08/05/2022,17:45,321.094,913168,7874.4
08/05/2022,17:30,321.096,913324,7875.6
08/05/2022,17:15,321.095,913246,7875.0
08/05/2022,17:00,321.096,913324,7875.6
08/05/2022,16:45,321.097,913403,7876.2
08/05/2022,16:30,321.098,913481,7876.8
08/05/2022,16:15,321.097,913403,7876.2
08/05/2022,16:00,321.100,913638,7878.0
08/05/2022,15:45,321.098,913481,7876.8
08/05/2022,15:30,321.098,913481,7876.8
08/05/2022,15:15,321.097,913403,7876.2
08/05/2022,15:00,321.097,913403,7876.2
08/05/2022,14:45,321.099,913560,7877.4
08/05/2022,14:30,321.102,913795,7879.6
08/05/2022,14:15,321.104,913952,7881.2
08/05/2022,14:00,321.106,914110,7882.6
08/05/2022,13:45,321.105,914031,7882.0
08/05/2022,13:30,321.108,914267,7883.8
08/05/2022,13:15,321.107,914188,7883.2
08/05/2022,13:00,321.105,914031,7882.0
08/05/2022,12:45,321.108,914267,7883.8
08/05/2022,12:30,321.107,914188,7883.2
08/05/2022,12:15,321.105,914031,7882.0
08/05/2022,12:00,321.105,914031,7882.0
08/05/2022,11:45,321.105,914031,7882.0
08/05/2022,11:30,321.104,913952,7881.2
08/05/2022,11:15,321.104,913952,7881.2
08/05/2022,11:00,321.108,914267,7883.8
08/05/2022,10:45,321.109,914345,7884.4
08/05/2022,10:30,321.109,914345,7884.4
08/05/2022,10:15,321.113,914663,7886.8
08/05/2022,10:00,321.111,914504,7885.6
08/05/2022,09:45,321.110,914424,7885.0
08/05/2022,09:30,321.109,914345,7884.4
08/05/2022,09:15,321.111,914504,7885.6
08/05/2022,09:00,321.113,914663,7886.8
08/05/2022,08:45,321.110,914424,7885.0
08/05/2022,08:30,321.110,914424,7885.0
08/05/2022,08:15,321.112,914584,7886.2
08/05/2022,08:00,321.108,914267,7883.8
08/05/2022,07:45,321.109,914345,7884.4
08/05/2022,07:30,321.113,914663,7886.8
08/05/2022,07:15,321.113,914663,7886.8
08/05/2022,07:00,321.113,914663,7886.8
08/05/2022,06:45,321.116,914903,7888.8
08/05/2022,06:30,321.117,914983,7889.6
08/05/2022,06:15,321.113,914663,7886.8
08/05/2022,06:00,321.116,914903,7888.8
08/05/2022,05:45,321.119,915142,7891.2
08/05/2022,05:30,321.117,914983,7889.6
08/05/2022,05:15,321.117,914983,7889.6
08/05/2022,05:00,321.118,915062,7890.4
08/05/2022,04:45,321.118,915062,7890.4
08/05/2022,04:30,321.117,914983,7889.6
08/05/2022,04:15,321.119,915142,7891.2
08/05/2022,04:00,321.123,915461,7893.8
08/05/2022,03:45,321.118,915062,7890.4
08/05/2022,03:30,321.121,915302,7892.6
08/05/2022,03:15,321.125,915621,7895.0
08/05/2022,03:00,321.125,915621,7895.0
08/05/2022,02:45,321.122,915382,7893.2
08/05/2022,02:30,321.124,915541,7894.4
08/05/2022,02:15,321.123,915461,7893.8
08/05/2022,02:00,321.123,915461,7893.8
08/05/2022,01:45,321.122,915382,7893.2
08/05/2022,01:30,321.125,915621,7895.0
08/05/2022,01:15,321.124,915541,7894.4
08/05/2022,01:00,321.123,915461,7893.8
08/05/2022,00:45,321.125,915621,7895.0
08/05/2022,00:30,321.125,915621,7895.0
08/05/2022,00:15,321.125,915621,7895.0
08/05/2022,00:00,321.127,915780,7896.2
08/04/2022,23:45,321.129,915939,7897.4
08/04/2022,23:30,321.128,915860,7896.8
08/04/2022,23:15,321.128,915860,7896.8
08/04/2022,23:00,321.130,916019,7898.0
08/04/2022,22:45,321.129,915939,7897.4
08/04/2022,22:30,321.129,915939,7897.4
08/04/2022,22:15,321.128,915860,7896.8
08/04/2022,22:00,321.127,915780,7896.2
08/04/2022,21:45,321.130,916019,7898.0
08/04/2022,21:30,321.128,915860,7896.8
08/04/2022,21:15,321.127,915780,7896.2
08/04/2022,21:00,321.129,915939,7897.4
08/04/2022,20:45,321.127,915780,7896.2
08/04/2022,20:30,321.127,915780,7896.2
08/04/2022,20:15,321.127,915780,7896.2
08/04/2022,20:00,321.127,915780,7896.2
08/04/2022,19:45,321.129,915939,7897.4
08/04/2022,19:30,321.128,915860,7896.8
08/04/2022,19:15,321.128,915860,7896.8
08/04/2022,19:00,321.130,916019,7898.0
08/04/2022,18:45,321.128,915860,7896.8
08/04/2022,18:30,321.128,915860,7896.8
08/04/2022,18:15,321.129,915939,7897.4
08/04/2022,18:00,321.129,915939,7897.4
08/04/2022,17:45,321.130,916019,7898.0
08/04/2022,17:30,321.133,916258,7899.8
08/04/2022,17:15,321.133,916258,7899.8
08/04/2022,17:00,321.133,916258,7899.8
08/04/2022,16:45,321.134,916338,7900.4
08/04/2022,16:30,321.133,916258,7899.8
08/04/2022,16:15,321.134,916338,7900.4
08/04/2022,16:00,321.136,916498,7901.8
08/04/2022,15:45,321.135,916418,7901.0
08/04/2022,15:30,321.136,916498,7901.8
08/04/2022,15:15,321.136,916498,7901.8
08/04/2022,15:00,321.137,916578,7902.6
08/04/2022,14:45,321.136,916498,7901.8
08/04/2022,14:30,321.137,916578,7902.6
08/04/2022,14:15,321.138,916657,7903.4
08/04/2022,14:00,321.142,916975,7906.2
08/04/2022,13:45,321.140,916817,7905.0
08/04/2022,13:30,321.141,916896,7905.6
08/04/2022,13:15,321.141,916896,7905.6
08/04/2022,13:00,321.142,916975,7906.2
08/04/2022,12:45,321.142,916975,7906.2
08/04/2022,12:30,321.144,917134,7907.4
08/04/2022,12:15,321.142,916975,7906.2
08/04/2022,12:00,321.141,916896,7905.6
08/04/2022,11:45,321.141,916896,7905.6
08/04/2022,11:30,321.142,916975,7906.2
08/04/2022,11:15,321.142,916975,7906.2
08/04/2022,11:00,321.145,917213,7908.0
08/04/2022,10:45,321.144,917134,7907.4
08/04/2022,10:30,321.145,917213,7908.0
08/04/2022,10:15,321.148,917452,7909.8
08/04/2022,10:00,321.146,917293,7908.6
08/04/2022,09:45,321.146,917293,7908.6
08/04/2022,09:30,321.148,917452,7909.8
08/04/2022,09:15,321.145,917213,7908.0
08/04/2022,09:00,321.145,917213,7908.0
08/04/2022,08:45,321.145,917213,7908.0
08/04/2022,08:30,321.145,917213,7908.0
08/04/2022,08:15,321.146,917293,7908.6
08/04/2022,08:00,321.144,917134,7907.4
08/04/2022,07:45,321.145,917213,7908.0
08/04/2022,07:30,321.146,917293,7908.6
08/04/2022,07:15,321.147,917373,7909.2
08/04/2022,07:00,321.150,917612,7911.0
08/04/2022,06:45,321.151,917692,7911.6
08/04/2022,06:30,321.153,917851,7912.8
08/04/2022,06:15,321.152,917772,7912.2
08/04/2022,06:00,321.152,917772,7912.2
08/04/2022,05:45,321.152,917772,7912.2
08/04/2022,05:30,321.153,917851,7912.8
08/04/2022,05:15,321.153,917851,7912.8
08/04/2022,05:00,321.153,917851,7912.8
08/04/2022,04:45,321.153,917851,7912.8
08/04/2022,04:30,321.152,917772,7912.2
08/04/2022,04:15,321.154,917931,7913.4
08/04/2022,04:00,321.153,917851,7912.8
08/04/2022,03:45,321.152,917772,7912.2
08/04/2022,03:30,321.156,918091,7914.8
08/04/2022,03:15,321.157,918171,7915.6
08/04/2022,03:00,321.159,918330,7917.2
08/04/2022,02:45,321.159,918330,7917.2
08/04/2022,02:30,321.159,918330,7917.2
08/04/2022,02:15,321.158,918250,7916.4
08/04/2022,02:00,321.158,918250,7916.4
08/04/2022,01:45,321.159,918330,7917.2
08/04/2022,01:30,321.159,918330,7917.2
08/04/2022,01:15,321.159,918330,7917.2
08/04/2022,01:00,321.159,918330,7917.2
08/04/2022,00:45,321.160,918410,7918.0
08/04/2022,00:30,321.159,918330,7917.2
08/04/2022,00:15,321.158,918250,7916.4
08/04/2022,00:00,321.162,918570,7919.2
08/03/2022,23:45,321.162,918570,7919.2
08/03/2022,23:30,321.161,918490,7918.6
08/03/2022,23:15,321.164,918729,7920.4
08/03/2022,23:00,321.162,918570,7919.2
08/03/2022,22:45,321.162,918570,7919.2
08/03/2022,22:30,321.162,918570,7919.2
08/03/2022,22:15,321.163,918649,7919.8
08/03/2022,22:00,321.162,918570,7919.2
08/03/2022,21:45,321.162,918570,7919.2
08/03/2022,21:30,321.164,918729,7920.4
08/03/2022,21:15,321.162,918570,7919.2
08/03/2022,21:00,321.161,918490,7918.6
08/03/2022,20:45,321.162,918570,7919.2
08/03/2022,20:30,321.161,918490,7918.6
08/03/2022,20:15,321.162,918570,7919.2
08/03/2022,20:00,321.162,918570,7919.2
08/03/2022,19:45,321.162,918570,7919.2
08/03/2022,19:30,321.160,918410,7918.0
08/03/2022,19:15,321.160,918410,7918.0
08/03/2022,19:00,321.160,918410,7918.0
08/03/2022,18:45,321.162,918570,7919.2
08/03/2022,18:30,321.162,918570,7919.2
08/03/2022,18:15,321.166,918889,7921.6
08/03/2022,18:00,321.164,918729,7920.4
08/03/2022,17:45,321.165,918809,7921.0
08/03/2022,17:30,321.164,918729,7920.4
08/03/2022,17:15,321.166,918889,7921.6
08/03/2022,17:00,321.166,918889,7921.6
08/03/2022,16:45,321.166,918889,7921.6
08/03/2022,16:30,321.165,918809,7921.0
08/03/2022,16:15,321.166,918889,7921.6
08/03/2022,16:00,321.165,918809,7921.0
08/03/2022,15:45,321.166,918889,7921.6
08/03/2022,15:30,321.167,918968,7922.2
08/03/2022,15:15,321.168,919048,7922.8
08/03/2022,15:00,321.168,919048,7922.8
08/03/2022,14:45,321.171,919286,7924.8
08/03/2022,14:30,321.173,919445,7926.4
08/03/2022,14:15,321.174,919525,7927.2
08/03/2022,14:00,321.173,919445,7926.4
08/03/2022,13:45,321.171,919286,7924.8
08/03/2022,13:30,321.175,919604,7928.0
08/03/2022,13:15,321.172,919366,7925.6
08/03/2022,13:00,321.174,919525,7927.2
08/03/2022,12:45,321.175,919604,7928.0
08/03/2022,12:30,321.174,919525,7927.2
08/03/2022,12:15,321.173,919445,7926.4
08/03/2022,12:00,321.174,919525,7927.2
08/03/2022,11:45,321.173,919445,7926.4
08/03/2022,11:30,321.175,919604,7928.0
08/03/2022,11:15,321.174,919525,7927.2
08/03/2022,11:00,321.179,919922,7930.4
08/03/2022,10:45,321.181,920082,7931.6
08/03/2022,10:30,321.179,919922,7930.4
08/03/2022,10:15,321.181,920082,7931.6
08/03/2022,10:00,321.180,920002,7931.0
08/03/2022,09:45,321.179,919922,7930.4
08/03/2022,09:30,321.178,919843,7929.8
08/03/2022,09:15,321.177,919763,7929.2
08/03/2022,09:00,321.178,919843,7929.8
08/03/2022,08:45,321.179,919922,7930.4
08/03/2022,08:30,321.177,919763,7929.2
08/03/2022,08:15,321.180,920002,7931.0
08/03/2022,08:00,321.179,919922,7930.4
08/03/2022,07:45,321.178,919843,7929.8
08/03/2022,07:30,321.182,920162,7932.2
08/03/2022,07:15,321.184,920321,7933.4
08/03/2022,07:00,321.184,920321,7933.4
08/03/2022,06:45,321.186,920481,7934.6
08/03/2022,06:30,321.187,920561,7935.2
08/03/2022,06:15,321.186,920481,7934.6
08/03/2022,06:00,321.186,920481,7934.6
08/03/2022,05:45,321.186,920481,7934.6
08/03/2022,05:30,321.189,920720,7936.4
08/03/2022,05:15,321.187,920561,7935.2
08/03/2022,05:00,321.187,920561,7935.2
08/03/2022,04:45,321.186,920481,7934.6
08/03/2022,04:30,321.185,920401,7934.0
08/03/2022,04:15,321.187,920561,7935.2
08/03/2022,04:00,321.188,920640,7935.8
08/03/2022,03:45,321.189,920720,7936.4
08/03/2022,03:30,321.192,920960,7938.6
08/03/2022,03:15,321.192,920960,7938.6
08/03/2022,03:00,321.193,921039,7939.4
08/03/2022,02:45,321.196,921279,7941.6
08/03/2022,02:30,321.195,921199,7941.0
08/03/2022,02:15,321.193,921039,7939.4
08/03/2022,02:00,321.195,921199,7941.0
08/03/2022,01:45,321.199,921518,7943.4
08/03/2022,01:30,321.195,921199,7941.0
08/03/2022,01:15,321.194,921119,7940.2
08/03/2022,01:00,321.198,921438,7942.8
08/03/2022,00:45,321.196,921279,7941.6
08/03/2022,00:30,321.197,921359,7942.2
08/03/2022,00:15,321.197,921359,7942.2
08/03/2022,00:00,321.200,921598,7944.0
08/02/2022,23:45,321.201,921677,7944.6
08/02/2022,23:30,321.200,921598,7944.0
08/02/2022,23:15,321.200,921598,7944.0
08/02/2022,23:00,321.201,921677,7944.6
08/02/2022,22:45,321.199,921518,7943.4
08/02/2022,22:30,321.203,921836,7945.8
08/02/2022,22:15,321.203,921836,7945.8
08/02/2022,22:00,321.201,921677,7944.6
08/02/2022,21:45,321.204,921915,7946.4
08/02/2022,21:30,321.205,921994,7947.0
08/02/2022,21:15,321.202,921756,7945.2
08/02/2022,21:00,321.205,921994,7947.0
08/02/2022,20:45,321.206,922074,7947.8
08/02/2022,20:30,321.205,921994,7947.0
08/02/2022,20:15,321.202,921756,7945.2
08/02/2022,20:00,321.204,921915,7946.4
08/02/2022,19:45,321.205,921994,7947.0
08/02/2022,19:30,321.204,921915,7946.4
08/02/2022,19:15,321.205,921994,7947.0
08/02/2022,19:00,321.209,922313,7950.2
08/02/2022,18:45,321.207,922154,7948.6
08/02/2022,18:30,321.208,922233,7949.4
08/02/2022,18:15,321.208,922233,7949.4
08/02/2022,18:00,321.209,922313,7950.2
08/02/2022,17:45,321.210,922393,7951.0
08/02/2022,17:30,321.213,922632,7952.8
08/02/2022,17:15,321.212,922553,7952.2
08/02/2022,17:00,321.213,922632,7952.8
08/02/2022,16:45,321.216,922872,7954.6
08/02/2022,16:30,321.217,922951,7955.2
08/02/2022,16:15,321.217,922951,7955.2
08/02/2022,16:00,321.218,923031,7955.8
08/02/2022,15:45,321.220,923190,7957.0
08/02/2022,15:30,321.221,923270,7957.6
08/02/2022,15:15,321.223,923429,7958.8
08/02/2022,15:00,321.223,923429,7958.8
08/02/2022,14:45,321.224,923509,7959.4
08/02/2022,14:30,321.226,923669,7960.8
08/02/2022,14:15,321.228,923828,7962.4
08/02/2022,14:00,321.231,924067,7964.6
08/02/2022,13:45,321.232,924146,7965.2
08/02/2022,13:30,321.234,924305,7966.4
08/02/2022,13:15,321.234,924305,7966.4
08/02/2022,13:00,321.234,924305,7966.4
08/02/2022,12:45,321.235,924384,7967.0
08/02/2022,12:30,321.235,924384,7967.0
08/02/2022,12:15,321.234,924305,7966.4
08/02/2022,12:00,321.239,924703,7969.4
08/02/2022,11:45,321.237,924544,7968.2
08/02/2022,11:30,321.238,924623,7968.8
08/02/2022,11:15,321.241,924863,7970.8
08/02/2022,11:00,321.243,925022,7972.4
08/02/2022,10:45,321.242,924943,7971.6
08/02/2022,10:30,321.243,925022,7972.4
08/02/2022,10:15,321.244,925102,7973.2
08/02/2022,10:00,321.241,924863,7970.8
08/02/2022,09:45,321.245,925182,7974.0
08/02/2022,09:30,321.243,925022,7972.4
08/02/2022,09:15,321.241,924863,7970.8
08/02/2022,09:00,321.241,924863,7970.8
08/02/2022,08:45,321.242,924943,7971.6
08/02/2022,08:30,321.241,924863,7970.8
08/02/2022,08:15,321.240,924783,7970.0
08/02/2022,08:00,321.241,924863,7970.8
08/02/2022,07:45,321.243,925022,7972.4
08/02/2022,07:30,321.247,925342,7975.2
08/02/2022,07:15,321.246,925262,7974.6
08/02/2022,07:00,321.245,925182,7974.0
08/02/2022,06:45,321.245,925182,7974.0
08/02/2022,06:30,321.245,925182,7974.0
08/02/2022,06:15,321.244,925102,7973.2
08/02/2022,06:00,321.245,925182,7974.0
08/02/2022,05:45,321.244,925102,7973.2
08/02/2022,05:30,321.244,925102,7973.2
08/02/2022,05:15,321.242,924943,7971.6
08/02/2022,05:00,321.244,925102,7973.2
08/02/2022,04:45,321.242,924943,7971.6
08/02/2022,04:30,321.243,925022,7972.4
08/02/2022,04:15,321.245,925182,7974.0
08/02/2022,04:00,321.246,925262,7974.6
08/02/2022,03:45,321.245,925182,7974.0
08/02/2022,03:30,321.245,925182,7974.0
08/02/2022,03:15,321.246,925262,7974.6
08/02/2022,03:00,321.244,925102,7973.2
08/02/2022,02:45,321.242,924943,7971.6
08/02/2022,02:30,321.243,925022,7972.4
08/02/2022,02:15,321.243,925022,7972.4
08/02/2022,02:00,321.242,924943,7971.6
08/02/2022,01:45,321.243,925022,7972.4
08/02/2022,01:30,321.246,925262,7974.6
08/02/2022,01:15,321.245,925182,7974.0
08/02/2022,01:00,321.245,925182,7974.0
08/02/2022,00:45,321.246,925262,7974.6
08/02/2022,00:30,321.246,925262,7974.6
08/02/2022,00:15,321.245,925182,7974.0
08/02/2022,00:00,321.244,925102,7973.2
08/01/2022,23:45,321.245,925182,7974.0
08/01/2022,23:30,321.243,925022,7972.4
08/01/2022,23:15,321.242,924943,7971.6
08/01/2022,23:00,321.244,925102,7973.2
08/01/2022,22:45,321.244,925102,7973.2
08/01/2022,22:30,321.243,925022,7972.4
08/01/2022,22:15,321.245,925182,7974.0
08/01/2022,22:00,321.245,925182,7974.0
08/01/2022,21:45,321.246,925262,7974.6
08/01/2022,21:30,321.246,925262,7974.6
08/01/2022,21:15,321.247,925342,7975.2
08/01/2022,21:00,321.248,925421,7975.8
08/01/2022,20:45,321.248,925421,7975.8
08/01/2022,20:30,321.246,925262,7974.6
08/01/2022,20:15,321.251,925661,7977.6
08/01/2022,20:00,321.245,925182,7974.0
08/01/2022,19:45,321.245,925182,7974.0
08/01/2022,19:30,321.246,925262,7974.6
08/01/2022,19:15,321.246,925262,7974.6
08/01/2022,19:00,321.245,925182,7974.0
08/01/2022,18:45,321.248,925421,7975.8
08/01/2022,18:30,321.248,925421,7975.8
08/01/2022,18:15,321.254,925899,7979.4
08/01/2022,18:00,321.252,925740,7978.2
08/01/2022,17:45,321.254,925899,7979.4
08/01/2022,17:30,321.255,925979,7980.0
08/01/2022,17:15,321.257,926139,7981.6
08/01/2022,17:00,321.259,926299,7983.2
08/01/2022,16:45,321.258,926219,7982.4
08/01/2022,16:30,321.260,926379,7984.0
08/01/2022,16:15,321.261,926459,7984.6
08/01/2022,16:00,321.260,926379,7984.0
08/01/2022,15:45,321.260,926379,7984.0
08/01/2022,15:30,321.259,926299,7983.2
08/01/2022,15:15,321.263,926619,7985.8
08/01/2022,15:00,321.264,926699,7986.4
08/01/2022,14:45,321.269,927097,7989.4
08/01/2022,14:30,321.271,927257,7990.6
